This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Wed Aug 18 23:51:48 2021

"TIC ID","TOI","CTOI","Master priority","SG1A priority","SG1B priority","SG2 priority","SG3 priority","SG4 priority","SG5 priority","ACWG ESM","ACWG TSM","Time Series Observations","Spectroscopy Observations","Imaging Observations","TESS Disposition","TFOPWG Disposition","TESS mag","TESS mag error","Pipeline Signal ID","Source","RA (deg)","Dec (deg)","PM RA (mas/yr)","PM RA error","PM Dec (mas/yr)","PM Dec error","Transit Epoch (BJD)","Transit Epoch error","Period (days)","Period error","Duration (hours)","Duration error","Depth (mmag)","Depth (mmag) error","Depth (ppm)","Depth (ppm) error","Planet Radius (R_Earth)","Planet Radius error","Planet Insolation (Earth flux)","Planet Eq Temp (K)","Planet SNR","Stellar Distance (pc)","Stellar Distance error","Stellar Teff (K)","Stellar Teff error","Stellar log(g) (cm/s2)","Stellar log(g) error","Stellar Radius (R_Sun)","Stellar Radius error","Stellar Metallicity","Stellar Metallicity error","Sectors","Comments","Date TOI Alerted (by TESS Project)","Date TOI Updated (by TESS Project)","Date Modified (by ExoFOP-TESS)"
"85791385","4014.01","","3","4","3","3","1","4","4","43.1","107.9","0","0","0","PC","PC","13.4891","0.02","1","qlp","58.204664","68.777467","-3.418","0.022","1.313","0.029","2459003.421541","0.001868","2.804896","0.000565","2.003","0.34","18.748755","0.044025","17120","40.5477","13.8025","","395.734","1242","17","562.401","5.8965","5863","122","4.48","","0.98","","","","25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"85429139","4015.01","TIC 85429139.01","3","4","3","3","1","4","4","102.2","119.8","0","0","0","PC","PC","10.767","0.006","1","qlp","53.419992","68.612667","24.156","0.036","-18.145","0.044","2459003.352618","0.000529","4.742657","0.000279","3.112","0.09","14.614208","0.002014","13370","1.85475","17.8436","0.883618","320.426","1178","91","309.161","2.854","5947","150.8","4.12","0.08","1.51","0.07","","","19,25","found in faint-star QLP search; CTOI from Olmschenk et al. (2021)","2021-06-23","2021-06-23","2021-06-25"
"461491274","4016.01","","3","4","3","3","1","4","4","13.4","42.9","0","0","0","PC","PC","13.1216","0.006","1","qlp","5.277959","66.832344","2.496","2.183","-0.106","2.183","2459005.832765","0.002674","1.813812","0.000036","1.025","0.249","3.610641","0.02563","3320","23.6061","","","64.7075","790","10","","","4032.5","113","","","","","","","17,18,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"407313319","4017.01","","3","4","3","3","1","4","4","21.3","18.2","0","0","0","PC","PC","12.636","0.025","1","qlp","7.739571","68.455108","-2.673","0.029","-1.635","0.024","2458995.506525","0.002657","7.042272","0.000164","2.598","0.257","5.998949","0.008536","5510","7.86199","14.5915","","52.7435","750","15","558.336","5.8795","4892","122","","","1.88","","","","18,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"407243316","4018.01","","3","4","3","3","1","4","4","14.4","47.2","0","0","0","PC","PC","13.4612","0.006","1","qlp","7.213948","66.468189","-1.383","2.223","-0.584","2.223","2459007.342105","0.003162","3.07564","0.000064","1.31","0.235","6.490348","0.021984","5960","20.2476","","","46.3294","726","10","","","4355.4","177.7","","","","","","","17,18,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"284305328","4019.01","","3","4","3","3","1","4","4","58","99.9","0","0","0","PC","PC","12.6967","0.006","1","qlp","9.170845","65.937486","-2.717","0.028","-2.005","0.028","2459006.226259","0.001359","2.296381","0.000022","2.649","0.248","8.666096","0.28633","7950","263.685","20.9239","6.70331","5163.1","2361","49","554.728","5.6135","6620","1539.9","4.04","","1.87","0.52","","","17,18,24,25","V-shaped; found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"120896927","402.01","","4","5","5","5","4","4","4","7.7","72.3","0","11","5","PC","CP","8.3157","0.006","1","spoc","36.867885","-27.636117","-73.59","0.057","-211.614","0.082","2458411.463494","0.00277","4.757386","0.000945","2.573209","0.30026","0.538543","0.039244","495.893094","36.14471","1.991844","0.667322","161.67","909.44","13.115467","44.8155","0.07055","5175.2","23.6172","4.37657","0.066896","0.841842","0.041842","0.06","0.0212132","4,30","HD 15337 b; TOI 402.01; CP","2019-01-16","2020-11-24","2021-06-01"
"120896927","402.02","","1","5","5","1","4","4","4","2.8","64.4","0","11","5","KP","CP","8.3157","0.006","2","qlp","36.867885","-27.636117","-73.59","0.057","-211.614","0.082","2459118.955569","0.003684","17.180774","0.000122","1.812","0.477","0.56473","0.00143","520","1.31742","2.08723","0.148524","8.35675","473","10","44.8155","0.07055","5175.2","23.6172","4.37657","0.066896","0.84","0.04","0.06","0.0212132","3,4,30","HD 15337 c","2019-01-31","2021-01-26","2021-06-01"
"10974783","4020.01","","5","5","5","5","5","5","5","24.3","85.5","0","0","0","PC","FA","11.852","0.201","1","qlp","29.423058","63.904389","","","","","2459005.312333","0.00209","3.217531","0.000057","3.287","0.957","5.420475","0.016284","4980","14.9984","","","","","29","1245.57","","","","","","","","","","18,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-07-15"
"10507330","4021.01","","3","4","3","3","1","4","4","28","81.3","0","0","0","PC","PC","11.08","0.006","1","qlp","28.657722","64.569849","13.144","0.034","-4.132","0.04","2459001.069047","0.001839","5.117495","0.000083","1.655","0.769","3.643322","0.072523","3350","66.7942","13.7718","1.95139","314.439","1173","19","488.31","6.394","6429","195.1","3.92","0.09","2.07","0.09","","","18,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"1271152446","4022.01","","3","4","3","3","1","4","4","8.6","46.5","0","0","0","PC","PC","13.3972","0.006","1","qlp","255.128886","59.62566","-12.584","0.457","9.774","0.506","2459003.79283","0.003248","7.208749","0.000124","3.567","0.258","6.883628","0.005291","6320","4.87313","","","","","24","506.754","63.5655","","","","","","","","","14,15,16,17,18,19,20,21,22,23,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"470678283","4023.01","","3","4","3","3","1","4","4","21.7","60.8","0","0","0","PC","PC","13.4975","0.006","1","qlp","297.032884","85.076052","-3.171","2.248","-1.11","2.249","2459006.672413","0.002559","2.79917","0.000048","2.089","0.202","9.815864","0.01028","9000","9.46833","","","199.861","1047","18","","","4841.6","165.3","","","","","","","18,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"470169396","4024.01","","3","4","3","3","1","4","4","14.8","32.3","0","0","0","PC","PC","13.2309","0.008","1","qlp","335.627605","78.262333","-0.965","0.099","-2.444","0.103","2458998.28593","0.003897","6.325976","0.000227","5.611","0.489","5.202262","0.004917","4780","4.52911","13.1831","","623.904","1392","14","958.682","59.929","5842","122","3.9","","1.9","","","","17,18,19,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"441730540","4025.01","","3","4","3","3","1","4","4","4.2","22","0","0","0","PC","PC","13.3177","0.007","1","qlp","257.448863","77.485328","-1.806","0.023","-2.549","0.031","2458979.742438","0.009909","16.285367","0.000975","5.844","0.636","5.158625","0.006684","4740","6.15583","8.28683","","101.125","883","17","769.204","8.56","5770","122","4.29","","1.2","","","","14,16,17,18,19,20,21,22,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"428963229","4026.01","","3","4","3","3","1","4","4","16.5","54.5","0","0","0","PC","PC","13.1759","0.006","1","qlp","345.405443","73.609894","19.403","2.211","2.667","2.21","2459004.42093","0.00267","3.123973","0.000056","2.653","0.257","5.464122","0.006012","5020","5.53754","","","275.375","1134","15","497.594","","4861","317.5","","","","","","","17,18,19,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"427866520","4027.01","","2","4","2","2","1","4","4","4.2","35.5","0","1","0","PC","PC","11.3099","0.006","1","qlp","353.15863","69.422141","14.375","0.051","17.256","0.044","2459005.282137","0.010338","3.607429","0.000202","2.344","0.561","0.901535","0.004899","830","4.51183","2.70144","0.253529","333.307","1190","8","207.243","1.0755","5593","202.1","4.52","0.08","0.91","0.05","","","17,18,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"406634633","4028.01","","3","4","3","3","1","4","4","42.6","41.6","0","0","0","PC","PC","13.0911","0.021","1","qlp","355.230606","69.974452","6.993","0.029","-1.151","0.023","2459005.405769","0.001106","3.958948","0.000032","2.457","0.271","16.81734","0.01373","15370","12.6458","15.3461","","332.608","1189","33","610.074","6.276","5963","122","4.3","","1.22","","","","17,18,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"393633044","4029.01","","3","4","3","3","1","4","4","13.6","61.7","0","1","0","PC","PC","11.1718","0.006","1","qlp","239.233719","16.980285","-8.656","0.045","13.937","0.039","2459005.44333","0.00378","5.884856","0.000652","3.666","0.402","3.196766","0.002328","2940","2.14461","6.60246","0.350413","312.585","1171","19","274.436","3.3085","5712.4","108.5","4.3","0.07","1.18","0.05","0.10068","0.0461715","24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"257567854","403.01","","5","5","5","5","5","5","5","67","168.1","0","0","5","KP","KP","11.185","0.007","1","spoc","52.818037","-23.819792","1.771","0.071","-26.516","0.059","2458411.901611","0.000546","3.532822","0.000138","3.44312","0.046901","12.320676","0.149719","11283.619141","137.886383","13.474905","0.184494","837.703369","1372.120728","88.358276","317.652","5.5425","6153","","4.34152","","1.25","","0.26","0.03","4","WASP-22b","2019-01-16","2019-12-17","2021-06-01"
"390021939","4030.01","","3","4","3","3","1","4","4","7.8","32","0","0","0","PC","PC","13.2338","0.007","1","qlp","277.622837","56.770452","-3.878","0.029","-12.609","0.029","2459006.565043","0.002756","2.508902","0.000034","2.149","0.219","3.164098","0.002854","2910","2.62866","5.47704","","510.576","1324","16","571.615","4.45","5574","122","4.44","","0.99","","","","14,15,16,17,18,19,20,21,22,23,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"389968080","4031.01","","3","4","3","3","1","4","4","19.3","69.9","0","0","0","PC","PC","13.2687","0.007","1","qlp","277.325439","55.320525","5.591","0.153","-0.539","0.165","2459005.568326","0.001761","10.046081","0.000101","1.715","0.337","19.345429","0.042549","17660","39.1882","13.0839","","21.1585","597","18","565.437","22.707","5637.9","89.8","4.49","","0.95","","-0.044","0.087","14,15,16,17,18,19,20,21,22,23,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"387603144","4032.01","","2","4","2","2","1","4","4","4","37","0","2","0","PC","PC","11.0498","0.006","1","qlp","313.098531","66.599315","-6.345","0.044","-28.165","0.043","2459007.401949","0.006778","2.456711","0.000079","1.716","0.886","0.575593","0.013343","530","12.2897","3.05136","0.467354","614.383","1387","9","296.012","2.1815","6223","125.1","4.39","0.08","1.16","0.05","","","15,16,17,18,24,25","V-shaped; found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"387330895","4033.01","","3","4","3","3","1","4","4","31.2","82.9","0","0","0","PC","PC","13.2787","0.01","1","qlp","310.100457","67.533801","-1.142","2.175","-5.368","2.177","2459008.690199","0.001241","3.614348","0.000023","1.941","0.25","13.712215","0.165663","12550","152.57","","","","","38","","","","","","","","","","","15,16,17,18,24,25","V-shaped; found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"375654303","4034.01","","3","4","3","3","1","4","4","62.9","54","0","0","0","PC","PC","12.5798","0.016","1","qlp","335.146984","71.767346","-0.177","0.027","3.442","0.024","2459008.698736","0.000878","1.802096","0.00001","3.009","0.155","9.531046","0.00225","8740","2.07247","17.4795","0.928276","1940.21","1848","69","745.145","8.8605","5760","151.8","3.92","0.08","1.85","0.09","","","17,18,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"372392226","4035.01","","3","4","3","3","1","4","4","39.3","100.6","0","0","0","PC","PC","13.0874","0.006","1","qlp","332.124123","68.904553","11.138","2.233","8.564","2.233","2459004.247079","0.001446","3.029594","0.000027","2.476","0.1","14.24012","0.005767","13030","5.31151","","","266.003","1125","32","506.315","","5081.3","223.8","","","","","","","17,18,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"367913453","4036.01","","5","5","5","5","5","5","5","9","26.2","0","0","0","PC","FP","12.3618","0.011","1","qlp","355.51293","76.918784","10.359","0.042","3.955","0.031","2459008.757118","0.005972","2.776163","0.000134","2.139","0.503","1.455862","0.007369","1340","6.78709","6.58454","0.625656","538.633","1342","8","644.55","8.563","5778","147.9","3.92","0.08","1.84","0.09","","","18,19,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-07-12"
"367287018","4037.01","","3","4","3","3","1","4","4","21.1","41.3","0","0","0","PC","PC","11.3896","0.009","1","qlp","342.552349","75.860399","3.052","0.039","-3.596","0.037","2459003.140976","0.004213","4.725533","0.000118","2.654","0.504","2.587132","0.004382","2380","4.03586","11.2101","0.763841","396.638","1243","23","653.395","9.3585","6139","130","3.71","0.09","2.48","0.12","","","17,18,19,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"366580825","4038.01","","3","4","3","3","1","4","4","17.2","41.4","0","0","0","PC","PC","13.0885","0.015","1","qlp","305.02027","73.277764","-0.62","0.024","8.799","0.024","2459008.402027","0.002877","4.299047","0.000069","2.956","0.395","5.267721","0.006555","4840","6.03726","10.0361","","343.72","1199","24","562.818","3.934","5671","122","4.12","","1.45","","","","16,17,18,19,20,22,23,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"366120401","4039.01","","3","4","3","3","1","4","4","18.1","59.1","0","0","0","PC","PC","12.9186","0.007","1","qlp","273.734478","49.761588","2.733","0.026","17.311","0.028","2459005.351376","0.003389","4.730772","0.000064","3.123","0.206","9.290105","0.007278","8520","6.70323","9.79835","0.550808","309.901","1168","12","548.908","4.295","5777","122.1","4.42","0.07","1.05","0.05","","","14,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"166833457","404.01","","5","5","5","5","5","5","5","64.8","197.6","0","0","3","KP","KP","12.3943","0.006","1","qlp","58.429011","-34.328272","33.627","0.03","-12.405","0.038","2459168.63923","0.000311","2.96264","0.000002","1.636","0.082","26.642473","0.005278","24240","4.8613","11.8168","0.61598","160.322","991","106","281.742","1.6215","5473","","4.60845","","0.72","0.04","","","4,31","WASP-98b","2019-01-16","2021-02-01","2021-06-01"
"356786657","4040.01","","3","4","3","3","1","4","4","2.5","43.5","0","0","0","PC","PC","12.3407","0.006","1","qlp","268.614463","77.48831","-0.491","0.035","18.935","0.046","2459001.976899","0.006495","7.135422","0.000227","2.93","0.622","1.521096","0.547736","1400","504.356","5.42038","2.08687","768.014","1466","10","297.107","2.2425","5446","132.8","4.57","0.08","0.84","0.05","","","14,15,16,17,18,19,20,21,22,23,25","low SNR; found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"345645749","4041.01","","3","4","3","3","1","4","4","32.4","103.3","0","2","0","PC","PC","10.9342","0.006","1","qlp","246.855462","21.616792","-24.382","0.042","6.134","0.043","2459006.334631","0.001255","7.874632","0.000396","5.164","0.734","7.003825","0.007637","6430","7.03381","11.8037","0.689133","492.417","1312","34","311.111","3.2365","5914.8","118.2","4.17","0.08","1.41","0.07","0.28","0.031","25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"332393279","4042.01","","3","4","3","3","1","4","4","35","70.9","0","0","0","PC","PC","13.1659","0.008","1","qlp","255.364082","28.988524","3.595","0.025","-3.263","0.025","2459008.333798","0.003017","2.323843","0.000512","2.391","0.222","10.670766","0.012223","9780","11.2573","13.8867","","870.497","1513","16","869.366","11.3755","5983.9","81.1","4.2","","1.38","","0.301","0.079","25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"322262448","4043.01","","3","4","3","3","1","4","4","22.7","53.1","0","1","0","PC","PC","12.2319","0.006","1","qlp","325.554628","69.504808","6.764","0.034","1.025","0.036","2459005.107203","0.001852","5.119087","0.000064","5.449","0.2","5.71513","0.001519","5250","1.39916","12.2173","0.629514","908.776","1529","30","636.467","7.898","5926","207.4","4.01","0.09","1.7","0.08","","","17,18,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"307956396","4044.01","","5","5","5","5","5","5","5","21.4","72.2","0","0","0","PC","FP","13.2653","0.006","1","qlp","256.664332","63.778535","-17.339","0.034","13.465","0.04","2459001.28404","0.000948","4.15088","0.000021","2.256","0.099","13.426373","0.004399","12290","4.05162","8.31799","","70.6022","807","55","268.508","1.1725","4460","122","4.56","","0.73","","","","14,15,16,17,18,19,20,21,22,23,24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-07-15"
"298264260","4045.01","","3","4","3","3","1","4","4","31.4","54.5","0","0","0","PC","PC","13.2155","0.007","1","qlp","241.364506","55.186006","1.584","2.326","-17.191","2.328","2459001.469623","0.001476","7.992713","0.000074","3.906","0.268","18.042011","0.0073","16480","6.72338","","","135.993","951","42","598.385","","5530.9","337.7","","","","","-0.264535","0.0575043","16,23,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-06-25"
"284760740","4046.01","","3","4","3","3","2","4","4","16.4","76.1","2","3","2","PC","PC","10.6525","0.006","1","qlp","238.686827","25.01394","-5.671","0.093","-8.051","0.125","2459008.141533","0.00192","0.75835","0.00005","0.772","0.201","0.879803","0.004566","810","4.20567","5.16697","0.439345","1343.24","1686","15","328.581","7.7425","6209","128.5","4.13","0.09","1.56","0.08","","","24,25","found in faint-star QLP search","2021-06-23","2021-06-23","2021-07-21"
